DEPTID,DEPARTMENT,01.05.14,01.12.14,01.19.14,01.26.14,02.02.14,02.09.14,02.16.14,02.23.14,03.02.14,03.09.14,03.16.14,03.23.14,03.30.14,04.06.14,04.13.14,04.20.14,04.27.14,05.04.14,05.11.14,05.18.14,05.25.14,06.01.14,06.08.14,06.15.14,06.22.14,06.29.14,07.06.14,07.13.14,07.20.14,07.27.14,08.03.14,08.10.14,08.17.14,08.24.14,09.00.14,09.07.14,09.14.14,09.21.14,09.28.14,10.05.14,10.12.14,10.19.14,10.26.14,11.02.14,11.09.14,11.16.14,11.23.14,12.00.14,12.07.14,12.14.14,12.21.14,12.28.14,01.04.15,01.11.15,01.18.15,01.25.15,02.01.15,02.08.15,02.15.15,02.22.15,03.01.15,03.08.15,03.15.15,03.22.15,03.29.15,04.05.15,04.12.15,04.19.15,04.26.15,05.03.15,05.10.15,05.17.15,05.24.15,06.00.15,06.07.15,06.14.15,06.21.15,06.28.15,07.05.15,07.12.15,07.19.15,07.26.15,08.02.15,08.09.15,08.16.15,08.23.15,08.30.15,09.06.15,09.13.15,09.20.15,09.27.15,10.04.15,10.11.15,10.18.15,10.25.15,11.01.15,11.08.15,11.15.15,11.22.15,11.29.15,12.06.15,12.13.15,12.20.15,12.27.15,01.03.16,01.10.16,01.17.16,01.24.16,02.00.16,02.07.16,02.14.16,02.21.16,02.28.16,03.06.16,03.13.16,03.20.16,03.27.16,04.03.16,04.10.16,04.17.16,04.24.16,05.01.16,05.08.16,05.15.16,05.22.16,05.29.16,06.05.16,06.12.16,06.19.16,06.26.16,07.03.16,07.10.16,07.17.16,07.24.16,08.00.16,08.07.16,08.14.16,08.21.16,08.28.16,09.04.16,09.11.16,09.18.16,09.25.16
76,VALLE DEL CAUCA,22.1960424671429,23.3499178257143,23.7481909614286,23.5277039485714,23.1722888342857,23.6804055385714,23.7190335128571,23.2570415128571,22.5604349042857,23.38957451,22.97907336,23.8034274042857,24.2280385228571,24.41600173,23.8239901857143,23.2702733471429,23.6818574,23.1083652428571,23.5813758042857,23.5216735385714,23.0351995357143,23.8354243214286,23.9214645128571,23.5625054942857,23.0854012614286,23.8551295942857,23.8744092128571,24.6877320257143,24.6598777071429,24.1746832428571,23.9124571128571,23.7690161057143,23.7007413814286,23.5115251314286,23.8739070157143,23.56097727,23.3616667657143,23.4598253185714,24.1239542685714,23.0705063042857,23.64241512,23.1746634428571,22.9380869642857,23.4449282128571,22.5654793628571,22.9475752885714,23.1975373028571,23.7872109271429,22.6802827957143,22.9882250885714,23.8480496942857,24.2060914314286,24.1568556628571,24.0467711028571,22.5732407885714,23.48815876,23.7001686271429,23.3656628428571,24.4987293785714,24.0699189214286,23.9000926371429,24.8074458057143,23.2621369128571,23.5123932785714,23.36690214,23.9029353142857,23.6202698914286,23.7775672914286,24.2423144271429,24.2181901471429,24.4568780042857,24.1140528728571,23.2130047457143,23.9858519428571,23.3839222671429,24.7343683128571,24.9223217185714,24.7969428842857,24.1125057342857,24.2078734514286,23.6134286371429,23.9908499485714,24.9972468371429,24.03740962,24.8181786,24.45482767,24.3796827642857,24.24847219,24.6875480485714,24.94764109,24.76311933,24.5742465614286,23.4294099771429,24.0174241728571,23.5272355857143,22.8540735428571,23.8518787685714,23.3216267185714,23.8146130185714,24.0372748142857,24.3808214928571,23.8956531714286,24.7189956228571,25.3615678757143,24.4840916414286,24.6963312371429,25.3027812485714,24.9939106442857,24.7634491014286,25.0807358428571,25.7462501957143,24.6897800771429,24.8674566957143,24.6110456428571,24.5790618485714,25.3142398228571,24.3635744614286,24.4637882085714,23.9721703314286,24.65764874,23.6665244957143,23.9935050528571,23.6879947285714,25.1678268171429,24.1876793542857,23.37109395,23.4813107428571,23.5425771828571,23.7541829585714,24.07964516,23.64519078,23.7316985371429,23.0915684028571,23.39331334,24.3781441142857,24.5425731271429,24.6081573442857,24.16469718,23.2437385928571,23.8078397757143,23.0878388171429,23.57737244,23.4041970828571
81,ARAUCA,24.8277717128571,25.3238199385714,25.7781835285714,25.8624396414286,26.2004244571429,26.6173217314286,26.4682994185714,26.2600173185714,25.7550046471429,26.8988306857143,27.1458490414286,26.9069726857143,26.2587755742857,26.92065387,25.41525473,25.7913339742857,26.5270493228571,25.2718196357143,25.4141958642857,25.8537859885714,25.05848438,25.6341362985714,24.6292322728571,23.93028221,23.7080851142857,24.9783423428571,24.0045136671429,24.5131186028571,24.9428924271429,24.57576202,25.3071921114286,24.5105814571429,24.34667469,24.7887654985714,25.3871365314286,25.0338654942857,24.9017773985714,25.5597895,25.6148083914286,24.7163065471429,25.1343274428571,25.19190209,25.5381828771429,25.6418645542857,25.4073310342857,25.4938174014286,25.4886076528571,25.7973098685714,25.4643921842857,25.4946313971429,25.5865079685714,25.5274399357143,24.73802861,26.1061156271429,24.9429843785714,25.5159942585714,25.6970727642857,26.0516612814286,26.1612876785714,26.4592985485714,25.9209995057143,26.6594255885714,25.7868728342857,26.2953764842857,25.33443759,26.0023005128571,25.4720992857143,25.3907358271429,26.5927377914286,26.4235098514286,26.0791365157143,25.3737621357143,25.3153504571429,25.2329453014286,24.7017088185714,24.5346940271429,23.9953263285714,24.9017481442857,24.6561702671429,24.3987920828571,24.2552556042857,25.15696391,25.7734751728571,25.5088804757143,24.8765921228571,25.4360657571429,25.5023732871429,26.6222482742857,26.3252455814286,26.2842412985714,27.1825221942857,26.9283074971429,26.1119301714286,26.5503024171429,25.8987948014286,25.7152928057143,25.8942217485714,25.6791130257143,26.3757284942857,25.8516683885714,26.3266759728571,26.1267349714286,26.2089639985714,26.3108739314286,26.6887266957143,26.2805195657143,26.47790714,26.4698170128571,26.9671685685714,27.7749689357143,27.8823879071429,27.74859476,28.3879474757143,28.3634910442857,27.8083828528571,28.8445392014286,27.4828664585714,26.5140450914286,27.0530312885714,26.5017454071429,26.0920915442857,25.3714168042857,25.8714112757143,25.8787273014286,25.9414252857143,24.9252379971429,24.7508191642857,24.3357421771429,24.0462539914286,25.3153963571429,24.7522208557143,24.9592516671429,24.9342147471429,24.1039500414286,24.4679920142857,25.2704109371429,25.1266005642857,25.0838685071429,24.9488633857143,25.0274348057143,25.1347105042857,25.5023087528571,25.9149213257143
85,CASANARE,24.9553304214286,26.59908368,27.0000318942857,27.11200852,27.1900007357143,27.7778865257143,27.9175104057143,27.09829622,26.2021424328571,27.2280147571429,27.1878999114286,27.2049139471429,27.3242828085714,27.6968107342857,26.4594544142857,26.0894258371429,26.9424883385714,25.62339095,25.8612645957143,26.2248633257143,25.4056098714286,25.4848708428571,24.9433898014286,24.2254959757143,24.1637498542857,25.1088809685714,24.4309008857143,25.2002130028571,25.4896564171429,25.1097996985714,25.3161400214286,24.7713754314286,24.5734502142857,24.7509775614286,25.69112745,25.2137590071429,25.1760816714286,25.6187754285714,26.1326220742857,25.1446841357143,25.8521076185714,25.5170759771429,25.6061510828571,26.2241641542857,25.3398461,25.7726012657143,26.1253857742857,26.7311445871429,25.7090068685714,26.0907802471429,26.5954892357143,26.8423897871429,26.5832253985714,27.4656492985714,25.5718970942857,26.8376429685714,26.7776218771429,26.8016505514286,27.7553207814286,27.8436545514286,27.2359865071429,28.3743234442857,26.8848388271429,27.4884584942857,26.1601461571429,26.89614303,26.0234447428571,26.1715504071429,27.3291529328571,27.14781521,26.84004552,26.1744944542857,25.9332983342857,25.5069451471429,24.8713588314286,25.0936960157143,24.6662426185714,25.5444116728571,25.3352534457143,25.0665406171429,24.7164391342857,25.4469820557143,26.1022206371429,25.4213418028571,25.44781407,25.8076795585714,25.7884699371429,26.4721815285714,26.7000525814286,26.8161076842857,27.19747904,27.7194601157143,26.3141003157143,27.1818887057143,26.5000847685714,25.9211267,26.8607359685714,26.4277941785714,26.9841602642857,26.9006624057143,27.6397278128571,27.0846714714286,27.4635745542857,27.7710366271429,27.5415058785714,27.6654037342857,28.0063034985714,28.38400787,28.90419296,29.0152078942857,29.6178365257143,28.7135173114286,29.5270862942857,29.2110678228571,28.3781554485714,29.8261938328571,27.6834471285714,26.6594085728571,26.8726318771429,26.9391196942857,26.07620531,25.7893500885714,26.0327558342857,26.9197546614286,26.5251312542857,25.1975719528571,24.9529289957143,24.4692980528571,24.45223713,25.4183076685714,25.07989183,25.29279754,24.9035084585714,24.5178443342857,24.9127305671429,25.4246360942857,25.43022662,25.1584268471429,24.9369801071429,25.0706342457143,25.1003913814286,25.48140938,25.8139868442857
86,PUTUMAYO,22.4149104657143,23.4087299985714,24.0152200985714,24.3634512371429,23.3070156128571,23.3377221857143,23.6941509871429,23.1046085585714,22.3859519042857,23.5989124114286,22.0802053057143,23.4582991828571,23.4057552485714,23.2418757585714,22.9711593428571,22.9859884128571,22.91680765,23.1884801014286,23.2249031085714,23.1555236528571,22.3579568671429,23.3191159457143,23.2812205571429,22.7613758242857,22.6349323571429,22.5792151842857,22.3869863485714,23.4016918085714,23.2307968742857,22.88550303,23.1744962228571,22.6396352242857,22.1119099714286,22.6128597342857,23.3795705542857,23.2191279914286,23.6218137985714,23.6130609242857,24.2384979985714,24.1097728971429,24.3403942128571,23.8092519871429,24.0556962657143,24.2876403528571,23.6855147671429,24.1473613628571,24.0028602228571,24.3864587442857,23.7439840828571,24.0218108442857,24.4086850457143,24.5425778542857,24.2224084785714,23.9140571757143,22.6795514614286,23.3858433171429,23.7039067171429,23.55994377,23.98485844,23.7935868514286,23.3719212385714,23.7678273042857,22.6706102628571,22.7810339485714,22.6090092342857,23.1491379471429,23.1477311614286,23.2802193985714,23.3518294614286,23.2205676285714,23.19088625,23.0206928671429,22.4292245542857,23.7487084314286,22.7967704085714,23.8827414528571,23.8257097642857,23.93436471,22.93323194,22.7525082428571,22.5965820171429,22.9010019971429,23.9032664685714,23.2685889128571,23.2087454585714,23.41931158,23.41712624,24.3476598728571,24.5561653185714,24.7398909171429,24.9077361785714,25.15494172,24.1594425928571,24.6839766114286,24.41069453,23.8473711628571,24.9214983785714,24.5136128142857,25.3121755914286,25.0457970771429,25.5047835042857,24.7591338214286,25.4922250271429,26.0291643342857,24.5457534414286,25.4764248342857,25.7154501357143,25.2598009114286,24.5174613885714,24.8601241285714,25.0554195257143,24.5813446242857,24.3040028557143,24.4309938285714,23.9615852357143,24.1343131714286,23.8880345628571,24.4270091657143,23.9322679642857,23.7639406257143,23.6492441914286,24.2139689971429,23.7304119785714,24.2228582485714,23.6484573071429,22.8539235714286,22.7644501585714,22.7654293228571,23.0827305614286,23.4397687385714,22.4953221057143,22.8272234885714,22.03864969,22.0562133271429,23.0991654628571,23.7381820142857,23.3701844414286,22.6629010971429,22.6451306271429,23.7657292514286,23.2663700457143,23.1336833171429,23.38727031
88,ARCHIPILAGO DE SAN ANDRS; PROVIDENCIA Y SANTA CATALINA,26.2698412728571,26.90476191,26.3095238128571,26.9047619085714,26.8253968285714,27.0634920685714,26.9444444485714,26.6269841314286,27.5396825414286,27.2619047628571,26.7460317485714,27.6984127014286,27.5000000028571,28.3333333357143,27.8174603185714,27.6984127,27.8174603214286,27.8968254,28.0555555571429,28.4920634942857,27.3412698442857,28.3333333357143,28.2936507957143,26.8650793685714,27.4206349242857,28.2539682571429,28.1746031771429,28.5714285728571,28.2539682557143,28.4523809514286,28.4126984128571,28.5714285742857,27.6984127014286,27.3412698457143,27.8174603214286,27.4206349242857,26.9047619085714,28.1349206385714,28.6904761928571,26.7857142885714,27.1031746057143,27.7777777814286,27.6190476228571,27.3015873057143,27.1031746085714,28.2142857171429,27.81746032,27.0634920671429,26.1904761957143,26.3492063528571,27.81746032,27.5396825428571,27.4603174642857,27.3412698442857,26.5079365114286,26.58730159,26.9841269871429,26.1111111157143,26.3492063514286,27.2619047642857,27.1428571457143,27.2619047642857,27.2619047628571,27.2619047642857,27.3809523842857,27.6190476228571,27.97619048,27.8968254,28.4126984142857,27.9761904771429,28.2936507957143,27.93650794,28.0952380971429,28.3333333342857,26.66666667,28.4126984142857,28.3730158771429,27.8968254014286,28.1746031785714,27.3412698442857,28.0555555585714,28.4920634928571,28.5714285742857,28.4126984142857,28.96825397,28.6904761928571,29.1269841285714,29.0873015885714,28.8095238114286,27.4603174642857,28.2936507971429,28.17460318,27.81746032,28.7301587328571,29.3253968257143,28.3730158785714,26.9444444485714,26.8253968285714,28.0555555571429,27.5793650828571,28.4523809528571,27.9761904771429,28.2936507942857,27.8174603214286,27.4603174628571,27.0238095257143,27.77777778,27.1428571471429,26.9444444485714,26.5079365142857,27.5000000014286,27.5000000042857,27.0634920657143,27.0634920657143,27.6587301614286,27.8174603214286,27.97619048,28.2142857171429,28.2539682571429,28.6507936514286,28.7698412714286,29.2063492085714,28.88888889,29.3253968271429,29.2063492085714,28.3730158771429,28.5714285742857,28.4126984157143,28.2539682557143,28.9682539714286,28.7301587314286,28.6507936542857,27.4206349257143,27.3412698457143,28.5714285728571,29.2063492114286,29.2857142857143,28.92857143,29.0079365057143,28.4920634914286,27.9365079357143,27.6984126985714,28.6111111114286
91,AMAZONAS,25.5123524785714,25.4269292128571,27.1647410271429,26.8895508571429,26.2505303071429,26.5202103971429,26.9494238657143,26.2961281328571,26.26441263,26.9402717128571,26.1718997814286,26.4146313985714,26.5408885042857,26.6589646828571,26.3337897214286,26.7054617314286,26.6625851585714,26.7182236957143,26.5017497971429,27.0930405657143,25.47704366,26.7211476314286,26.8391442828571,25.59364057,25.8546115771429,24.7674929585714,24.5719686714286,25.98954078,25.8180790157143,25.9061634342857,25.7932712,25.6905267028571,26.11400829,26.4053146728571,27.0444049414286,26.43542012,27.0588032042857,27.2772339828571,26.8363209814286,26.3336843228571,26.7533792728571,26.5388329228571,27.1422592342857,27.0680820457143,27.0854168357143,27.4651179528571,26.8687549285714,27.4276387928571,27.2425673157143,27.2607395357143,26.7007026742857,26.5379902228571,25.6929813628571,26.4703800128571,25.54367575,26.0489092628571,25.9666237828571,27.2841805914286,27.0974629814286,26.3730831785714,26.1250619657143,26.6997217557143,25.66635768,26.4263421257143,26.1129350342857,26.4964499071429,25.8351979757143,26.4291139585714,26.55233937,26.7864547414286,26.3999896971429,26.3872280457143,26.5167089971429,26.8224314014286,25.6867018928571,25.7388518657143,25.3362529171429,26.3793109628571,26.11053198,25.8837663157143,25.8051399471429,26.3208765542857,27.1286196285714,26.5508879128571,26.3893167742857,27.1588703914286,26.2908724657143,28.421617,27.8302671285714,27.7436685028571,28.0421738914286,27.9704920485714,26.9936356271429,27.2914785771429,27.5038862642857,27.0590702185714,27.5086084714286,28.5847647728571,28.1985545914286,27.1669815085714,27.8026220171429,27.13033524,27.0547873057143,27.5545898042857,27.46037107,28.2177778828571,28.1408630514286,28.0190506528571,27.2872089785714,27.53206059,28.0427137571429,27.1937333685714,27.9826965257143,27.9457550328571,27.5134424071429,27.42127674,26.8127173457143,27.5121049442857,27.28125752,26.6279232971429,26.82068586,26.6619455942857,27.4539406871429,27.3139092614286,26.40877303,25.6586313385714,25.4543164514286,25.0390001142857,25.7376019985714,25.9723274385714,25.9281696714286,26.4726734042857,25.7130809042857,25.89727123,26.4859114814286,26.6796347642857,27.03632767,25.56246113,25.9906407685714,26.1791142371429,26.8447200971429,26.4729828728571,27.2777961757143
94,GUAINIA,26.0992569957143,27.1898581814286,28.0573150471429,27.8305510414286,28.0105169171429,28.49974477,28.6372645942857,28.2087130028571,27.32335661,28.4033658385714,28.4717156114286,27.9969125042857,27.4517047385714,28.2418250471429,26.8183618757143,27.1834913671429,27.9321338014286,26.7489933857143,27.0474190114286,27.7979471642857,26.36463169,27.6526043885714,26.63160824,25.4813751914286,25.8619222642857,26.2621290014286,25.4419391542857,26.1827511028571,26.7156293814286,26.4757173571429,26.43376768,25.9088902414286,26.1309803957143,26.6149423728571,27.2981636557143,27.1051824528571,26.9356356014286,27.7616929428571,27.2773469685714,26.1860417828571,26.8034926828571,27.03103087,27.1707105985714,27.37149666,27.2223076342857,27.3844968714286,27.2104156571429,27.9764503857143,27.5829113885714,27.7189596614286,27.3331560471429,27.2071371657143,26.6212339585714,28.1377605757143,26.8207361842857,27.6840673628571,27.3178179728571,28.30987405,28.1779186328571,28.1988067057143,27.4534108042857,28.3400828828571,27.4914717514286,28.2574994228571,27.38367338,27.5978070528571,26.76813418,26.5171910642857,27.8819669985714,28.1584828,27.4501885942857,26.4310574357143,26.9469737314286,26.8383798842857,26.5936089242857,26.0117837985714,25.0945431757143,26.6716712371429,27.0148001742857,26.1657634642857,25.9549632814286,26.8491262557143,27.2325099114286,26.8772492457143,26.4321949828571,27.3059477328571,26.87783636,28.5309080842857,28.2943359385714,28.3998785671429,28.2270354771429,28.5766105785714,27.5435798285714,28.0746112342857,27.7802880671429,27.3101802514286,27.6841498585714,28.1953527628571,28.2193678471429,27.4812961814286,28.2170615114286,27.9288207157143,27.2656983757143,27.9018916485714,28.4353651985714,28.5048822657143,28.2261724942857,28.8580154242857,28.9688847371429,29.2479436514286,29.8385584614286,29.5706157142857,30.0407061442857,29.7627295614286,29.06242355,29.9876605628571,28.3761887285714,27.5608480428571,28.1310834385714,26.8530260928571,26.6591765,26.2453973442857,27.0065679471429,27.1346153357143,26.5581091057143,25.97890987,26.4679950185714,25.6561347671429,25.6384540557143,26.2327044985714,26.4888391271429,27.0005348542857,26.4753951485714,26.2900583957143,26.0641257085714,26.60754881,27.1173924414286,26.3246848457143,26.6704950814286,26.2807947,26.8533416928571,27.0235508071429,27.7776260314286
95,GUAVIARE,26.8464996471429,29.71544554,30.25495745,29.7490240914286,29.3028626042857,30.0177441542857,30.4254626185714,29.0822106085714,27.7104762471429,28.9073842542857,28.2196003442857,28.3895010957143,29.06037343,29.2198806171429,28.2881897528571,27.5226322828571,28.5681119957143,27.7836796142857,28.1974360342857,28.63928737,27.5011368957143,27.7799488371429,27.5989804171429,26.9998724828571,26.9824038642857,26.7349964028571,25.95007997,27.1935242114286,27.3006005485714,26.8966050014286,26.5175441571429,26.1287165885714,26.0590506142857,26.2114504742857,27.9013158514286,27.4655467314286,27.38259629,27.7192642885714,28.6161726557143,27.5265077328571,28.5124932342857,27.8215573128571,27.5371557342857,28.52805566,27.29879031,27.93921113,28.5477770042857,28.7388764571429,27.2158533185714,27.7981120185714,28.2671325614286,29.3986375342857,30.4035935014286,30.6591230128571,27.8296694528571,29.8540831128571,29.0649328128571,28.8661081828571,30.3809259657143,30.2612715557143,29.27127647,30.6664664385714,28.7798442614286,29.4922726885714,27.8140027928571,28.5374652942857,27.4292012928571,27.7874659057143,29.0633323185714,29.8367962671429,29.5377562642857,28.9176367071429,28.5648464271429,28.1858092414286,27.37910728,28.1465776442857,27.4918353014286,27.8959347371429,27.29529657,27.0048389114286,26.5232948542857,27.0688497,27.51300146,26.7315165457143,26.9354600471429,27.4464215242857,27.7046171514286,28.5753779714286,29.1074184814286,29.53402708,29.0859274028571,30.6087024914286,28.27094384,29.8360377114286,29.2309348842857,27.7764389385714,29.66684045,29.0789136071429,29.4953705628571,28.8817051442857,29.7069127014286,28.7931782042857,29.1256086114286,30.0872626357143,30.0959617214286,31.2049055157143,31.4873844628571,32.3092241757143,31.7835735757143,31.2752782057143,32.1721122628571,30.7831608657143,31.21770741,30.7975523114286,29.8980795957143,31.5293286957143,29.0425938871429,28.21941117,27.87226534,28.2563511271429,27.3152152071429,28.1904925,28.2543256014286,29.8235078014286,28.8154207385714,27.3373893371429,27.4693548571429,26.7998006642857,27.1313430371429,27.4960733357143,26.6608140714286,27.1077130414286,26.23591333,26.3492973228571,26.5428264571429,26.8084494957143,27.1151464157143,25.7180173657143,26.16262988,26.6169493985714,26.2015389642857,27.2628477171429,27.0781484571429
97,VAUPES,25.4256114171429,26.0045928957143,27.1389371357143,27.0626890457143,26.8058937771429,27.15104467,27.4005738271429,26.7921744528571,26.4211079785714,27.3477541042857,26.9890223957143,26.7228335257143,26.7004517628571,26.9922861228571,26.12978046,26.4313214985714,26.8753930585714,26.2534866342857,26.2838014028571,26.8196357242857,25.4758433971429,26.6627300257143,26.1693564771429,25.01869374,25.3324923685714,25.0529238885714,24.3274652157143,25.3686119357143,25.5158287542857,25.2974197414286,25.41625143,24.9640445671429,24.9925096428571,25.4746966842857,26.38437624,26.0552931657143,26.3845138428571,26.86593418,26.3104059414286,25.6091977,26.0625047142857,25.9988351842857,26.5036839214286,26.7606166228571,26.5762552642857,26.87240095,26.54306988,26.7969002685714,26.5865268571429,26.5721603014286,26.1779949357143,26.2273405942857,25.8406724042857,26.9245352742857,25.7692172985714,26.4955036071429,26.29684947,27.2901031614286,27.1995780714286,26.9725934642857,26.6202854785714,27.3397854071429,26.3549562542857,27.0089558685714,26.2533721414286,26.7298447157143,26.0326001214286,26.06279453,26.8465608514286,26.9541968385714,26.4083173185714,25.9165880085714,26.1448308028571,26.3606383428571,25.7258733571429,25.5935033257143,24.9234870328571,25.9037520371429,25.7329900485714,25.36027534,25.1825254014286,25.69433956,26.2273649071429,25.77047235,25.4548338428571,26.23441034,25.78118015,27.6362871771429,27.4133940128571,27.4225957185714,27.56415164,27.3529211228571,26.5618804014286,26.8288080257143,26.8288484885714,26.7516268085714,27.13983723,27.7763251342857,27.7355049485714,26.6701214014286,27.0727392728571,26.6921259257143,26.4711968328571,27.0361546,27.5216330257143,27.8651426457143,27.8427384314286,27.95498218,27.7645824,28.03316619,28.5804029228571,28.0778940928571,28.67037228,28.6429719642857,27.9251094057143,28.4602491971429,27.2450129785714,27.0818663371429,27.2722114242857,26.36804933,26.3363255242857,26.1013561442857,26.66911215,26.6941595014286,26.0885739428571,25.4619484728571,25.60378459,25.0015168214286,25.3190635585714,25.7252779385714,25.3494310057143,25.9595356585714,25.2658486385714,25.1317102614286,25.2331444328571,25.6976076214286,25.9247913714286,24.7470480585714,25.4782911328571,25.5749227514286,25.68970201,25.9752727271429,26.5012121871429
99,VICHADA,26.6148692885714,28.1419029914286,28.70559647,28.5643599114286,29.0093956928571,29.5874673014286,29.67908669,29.1594430942857,28.1205277842857,29.4106719628571,29.3547688171429,29.1618299171429,28.7459731542857,29.6022159228571,28.0096967142857,27.9724089228571,28.7404228085714,27.1975157285714,27.6066474242857,28.2488771985714,27.0068530771429,27.7425314128571,26.6432194714286,25.7141928757143,25.8994790185714,26.6596264714286,25.7632959842857,26.4000895628571,26.9402792085714,26.62105529,26.86232289,26.1917846671429,26.2491455871429,26.7270809928571,27.5452377142857,27.3275262314286,27.0395803471429,27.8723466428571,27.7677735328571,26.6224125657143,27.1963321728571,27.38188613,27.4693322028571,27.9657164371429,27.5548532257143,27.8169256742857,27.8717469457143,28.5530038228571,27.8792784114286,28.1216906585714,28.0790490857143,28.1722138785714,27.73523459,29.0221227785714,27.4138029928571,28.48995717,28.3960987385714,28.9173318185714,29.2511594628571,29.4489148428571,28.7108715014286,29.7736280442857,28.6765638728571,29.4331192328571,28.2450922971429,28.6741208414286,27.7066254942857,27.5800266785714,29.0452099271429,28.8729592128571,28.2464679071429,27.1359251285714,27.4636448857143,27.07122814,26.7631370671429,26.3732986842857,25.5223527414286,26.9067671457143,27.0023063914286,26.26549063,26.05015795,26.9821313585714,27.4821054128571,27.1183904,26.6775933142857,27.42867158,27.2590678071429,28.6252571771429,28.58700599,28.6920498485714,28.66607824,29.1069313814286,27.9093113042857,28.6320678357143,28.12824195,27.7744101314286,28.3890372557143,28.3978717957143,28.7518704542857,28.2094918714286,29.0289461757143,28.6264297857143,28.2221895842857,28.7927279128571,29.0976306728571,29.1700154414286,29.0323762771429,29.6761205985714,30.213076,30.4558253714286,31.0260997628571,30.6284006942857,31.1576615557143,30.8919829871429,30.11212842,31.5359354414286,29.4947048128571,28.41256199,28.8471687157143,28.0550942014286,27.4227374757143,26.89422081,27.4783102828571,27.8701220028571,27.3527482914286,26.4367546428571,26.75389739,25.9998875728571,25.8126090085714,26.62171686,26.5521931871429,26.9964696557143,26.5991510728571,26.2567885885714,26.2072131542857,26.8462621114286,27.2135850757143,26.7448206942857,26.8839095814286,26.6485620971429,27.0486913471429,27.33332454,27.9747862557143
999,NN,12.75965449,12.4486166371429,13.1138810728571,13.1233679628571,12.3808146957143,12.6487842228571,12.8807604342857,13.0149942857143,12.3084422471429,12.7746572557143,12.7321461928571,13.1872444528571,12.5397288785714,12.65717093,12.38964173,12.9577907871429,13.0234601657143,12.9638956014286,12.8181139371429,12.8683390514286,12.4668998,13.2014287042857,12.7874578585714,11.5836829942857,11.9750597057143,12.3628189142857,11.8369514242857,12.0078704642857,12.1080324957143,12.0951608942857,12.2519323114286,12.2049771914286,11.7671724057143,12.1784432728571,11.6623705842857,12.1789577471429,12.7702405114286,12.78984125,11.9546572528571,12.4424996671429,13.0039670114286,12.6685834714286,12.8645777442857,13.04548459,13.00355651,12.4921459357143,12.5386777714286,13.0404407,12.8476081242857,13.07187429,12.7976721142857,12.2345644985714,12.07064801,13.2460530971429,12.8929153671429,12.78640655,13.0307614057143,13.2140564157143,13.24642876,12.5432927685714,12.8584551071429,13.4066005028571,12.6651557328571,12.3490935057143,12.9460876742857,12.5981342457143,13.1623728885714,12.6638892757143,12.7140512514286,12.8319998257143,13.1144827585714,13.1337403185714,12.53590314,12.7514886742857,12.4017934242857,12.5221992214286,12.6040140957143,12.1787698942857,12.6468362557143,12.6473247128571,12.2009216142857,12.06503033,13.2112736814286,12.7851527814286,12.7993022842857,12.6597518285714,12.20800364,13.2377902042857,12.6107658471429,12.9301500557143,13.32043877,12.7888367271429,13.4966058042857,12.5705163771429,12.6224115457143,12.8436515542857,13.1999364857143,13.4987655742857,13.7227997428571,13.1585323157143,12.5007265114286,13.3292306685714,13.4075925071429,14.2854036914286,14.47027075,14.0885132514286,14.0925079057143,14.0389653428571,13.6078458642857,14.3257305171429,14.8094981114286,14.6930968128571,14.8555120571429,14.2259665985714,14.6100969342857,13.8522807285714,14.5366699857143,14.1109530414286,14.5518929142857,14.1410168214286,14.4748014942857,13.7885130885714,13.1924639471429,13.6591371442857,13.7490783428571,12.9204943057143,11.9006734414286,12.4379464242857,12.7187875157143,12.3651914542857,12.43493055,12.3973841828571,11.8348201028571,11.6681895285714,12.94994791,13.60123694,12.83239751,12.0269298328571,12.4718304385714,13.3129723042857,12.3134984114286,12.53320189,12.3771403942857
